sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
oral_human_Q_2_microbiome20_H	oral_saliva_Q_1_microbiome20_C	0.20670325564972933	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome20_H	oral_saliva_Q_2_microbiome20_C	0.2041909433871566	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome20_H	oral_saliva_Q_3_microbiome20_C	0.169403040747802	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_human_Q_3_microbiome2_H	0.3701721289928544	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.12854742713154158	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.35703215337156274	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.23155480273694035	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_human_Q_3_qiagen_H	0.03596419616392376	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_1_qiagen_C	0.04327502046372504	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_2_qiagen_C	0.11535991767631627	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_3_qiagen_C	0.2729650194499388	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_1_microbiome20_C	0.20992127774143898	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_2_microbiome20_C	0.21390808936273928	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_3_microbiome20_C	0.18187123360752702	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.2908438256474708	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.08895968216181369	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.18864178151269567	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_1_qiagen_C	0.07896294446665075	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_2_qiagen_C	0.13898530589429492	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_3_qiagen_C	0.2885199914848855	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_2_microbiome2_H	0.16136985283139818	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_3_microbiome2_H	0.28838111396031174	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_2_microbiome2_H	oral_human_R_3_microbiome2_H	0.1457835220563565	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_2_microbiome20_H	0.1773053864569651	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_3_microbiome20_H	0.45895419965623546	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_2_microbiome2_H	0.06991716955765183	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_3_microbiome2_H	0.04466935585501047	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_2_qiagen_H	0.7313359345997505	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_3_qiagen_H	0.0556257051144115	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_2_microbiome20_H	oral_human_S_3_microbiome20_H	0.4110175008406351	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_2_microbiome2_H	oral_human_S_3_microbiome2_H	0.052608740874167524	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_2_qiagen_H	oral_human_S_3_qiagen_H	0.6810132562021987	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_2_microbiome20_H	0.23819852283827364	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_3_microbiome20_H	0.4291219931186954	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_2_microbiome2_H	0.430240245347236	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_3_microbiome2_H	0.03732663249652605	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_2_qiagen_H	0.041416079587603606	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_3_qiagen_H	0.09478518567624301	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_2_microbiome20_H	oral_human_T_3_microbiome20_H	0.6337406526001439	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_2_microbiome2_H	oral_human_T_3_microbiome2_H	0.40796563106427103	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_2_qiagen_H	oral_human_T_3_qiagen_H	0.11864096948366369	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_2_microbiome20_C	0.4871001061741555	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.34025645111507125	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_2_microbiome2_C	0.1649192197449313	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_3_microbiome2_C	0.09307825337373664	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_2_qiagen_C	0.31405740999992715	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_3_qiagen_C	0.19781096499650822	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_2_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.19096635283882227	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_2_microbiome2_C	oral_saliva_A_3_microbiome2_C	0.07184992210182824	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_2_qiagen_C	oral_saliva_A_3_qiagen_C	0.41946961848348896	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_2_microbiome20_C	0.18622876876412844	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.07715746665889553	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_2_microbiome2_C	0.2761824391253716	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.24276553201724071	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_2_qiagen_C	0.1166607382056096	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_3_qiagen_C	0.09681248509095398	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.2624237535774505	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.48864445506745424	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_qiagen_C	oral_saliva_D_3_qiagen_C	0.07175395106949316	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_2_microbiome20_C	0.014508657954640552	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.037345028362048054	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_2_microbiome2_C	0.253643207783438	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.11887753040430897	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_2_qiagen_C	0.09063993087622477	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_3_qiagen_C	0.26309885688191764	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.036959854264744865	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.13822655709188042	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_qiagen_C	oral_saliva_Q_3_qiagen_C	0.30696395606579746	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_A_2_1_microbiome2_C	0.4017888768279279	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_O_1_microbiome2_C	0.7556825212102634	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.275720978436275	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.40798357565907256	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.47412444518364516	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.7377901650411348	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.4039937202354668	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_A_2_2_qiagen_C	0.5447503915988589	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_P_2_qiagen_C	0.17487300116443497	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.293189045390421	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.362847220138391	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5677311890561224	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5374291644120184	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_O_1_microbiome2_C	1.0772785018485032	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.6223853212461696	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.6749747727228971	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.18315825381259737	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	1.0320720916597497	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.7064724033593044	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_P_2_qiagen_C	0.6995662803840287	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.8218874942086994	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.8653597789491734	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.9905566556110788	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.7576482088764214	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_A_3_2_microbiome20_C	0.07502662626952954	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_W_microbiome20_C	0.6925024656656821	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.174701084588506	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	oral_throat_W_microbiome20_C	0.7554951517197483	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.21875309194220144	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_B_1_1_microbiome2_C	oral_throat_B_2_1_microbiome2_C	0.28193651240523243	human throat B	MM (2-min.)	human throat B	MM (2-min.)	human	human throat	high	High biomass
oral_throat_B_1_2_qiagen_C	oral_throat_B_2_2_qiagen_C	0.265269310615033	human throat B	PS	human throat B	PS	human	human throat	high	High biomass
oral_throat_D_3_1_microbiome20_C	oral_throat_D_3_2_microbiome20_C	0.6818277162908045	human throat D	MM (20-min.)	human throat D	MM (20-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.6397071975055177	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.8221005580679015	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	1.130313100427776	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.21699488181483895	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.8345939563936001	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.21416879438227113	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.6277587346132424	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.701872365059253	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.5355548982242536	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.19415401984596767	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.20643488734884888	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_T_2_qiagen_C	0.41533628085298613	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5191221308976905	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.6313054927712658	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.9074616002844217	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.6585075931013132	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.2999382337219128	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5137890728928275	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.7000491147993928	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	1.1169019955874953	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.8228920254306724	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.27127899621047974	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.4649916899757622	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_T_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.7731773102655497	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_T_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.49994172798329306	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_U_microbiome20_C	oral_throat_eluent_U_microbiome20_C	0.22201885624779286	human throat U	MM (20-min.)	human throat U	MM (20-min.)	human	human throat	high	High biomass
oral_throat_V_microbiome20_C	oral_throat_eluent_V_microbiome20_C	0.6068634276975677	human throat V	MM (20-min.)	human throat V	MM (20-min.)	human	human throat	high	High biomass
oral_throat_W_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.559566010594018	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
skin_nares_Q_1_1_microbiome2_C	skin_nares_Q_2_1_microbiome2_C	0.13238449156437798	human nares Q	MM (2-min.)	human nares Q	MM (2-min.)	human	human nares	high	High biomass
skin_nares_Q_1_2_microbiome20_C	skin_nares_Q_2_2_microbiome20_C	0.29514552126324467	human nares Q	MM (20-min.)	human nares Q	MM (20-min.)	human	human nares	high	High biomass
skin_nares_R_2_microbiome20_C	skin_nares_eluent_R_2_microbiome20_C	0.34763720627457867	human nares R	MM (20-min.)	human nares R	MM (20-min.)	human	human nares	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_2_microbiome2_H	0.04674191782758	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.20248199613137186	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.3483527130501019	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.2499502175954812	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.26985359715362367	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_K_3_microbiome20_H	0.43607665697379416	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.14215811580741908	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.23794515942998817	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.19220924140096424	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.17845878132503223	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.33918992495697614	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.22682345045325952	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.2662675056457829	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_1_qiagen_H	0.13246343059622145	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_2_qiagen_H	0.17872501558163267	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_3_qiagen_H	0.19437583331587246	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.4052891298761316	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.6487038094498188	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.5909388990783004	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.17783511006024516	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.07113455807672094	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
